,bardguilt,mltnguilt,question,rating,scenario,start,stop,subjguilt,uid
3390,true,true,10,98,13.0,2020-12-11 02:03:57,2020-12-11 02:05:24,true,A2S23A49RFCDZ1
3391,false,false,17,99,26.0,2020-12-11 02:05:34,2020-12-11 02:05:51,false,A2SP949AA8MGFZ
3392,true,true,18,32,20.0,2020-12-11 02:05:34,2020-12-11 02:06:14,true,A2SP949AA8MGFZ
3393,true,true,19,92,4.0,2020-12-11 02:05:34,2020-12-11 02:06:25,true,A2SP949AA8MGFZ
3394,true,true,11,90,17.0,2020-12-11 02:05:38,2020-12-11 02:06:36,true,A2S23A49RFCDZ1
3395,true,true,20,98,14.0,2020-12-11 02:05:34,2020-12-11 02:06:40,true,A2SP949AA8MGFZ
3396,true,true,21,99,27.0,2020-12-11 02:05:34,2020-12-11 02:07:03,true,A2SP949AA8MGFZ
3397,true,true,12,89,7.0,2020-12-11 02:05:38,2020-12-11 02:07:57,true,A2S23A49RFCDZ1
3398,true,true,13,88,22.0,2020-12-11 02:05:38,2020-12-11 02:08:31,true,A2S23A49RFCDZ1
3399,true,true,14,84,29.0,2020-12-11 02:05:38,2020-12-11 02:08:48,true,A2S23A49RFCDZ1
3400,true,true,15,85,11.0,2020-12-11 02:05:38,2020-12-11 02:09:07,true,A2S23A49RFCDZ1
3401,true,true,0,98,6.0,2020-12-11 02:08:13,2020-12-11 02:09:37,true,A1MTRZDRKNB9GV
3402,true,true,16,86,31.0,2020-12-11 02:05:38,2020-12-11 02:09:57,true,A2S23A49RFCDZ1
3403,true,true,17,94,16.0,2020-12-11 02:10:29,2020-12-11 02:11:04,true,A2S23A49RFCDZ1
3404,false,false,1,9,16.0,2020-12-11 02:08:13,2020-12-11 02:11:14,false,A1MTRZDRKNB9GV
3405,true,true,2,99,26.0,2020-12-11 02:11:27,2020-12-11 02:12:29,true,A1MTRZDRKNB9GV
3406,false,false,3,2,25.0,2020-12-11 02:11:27,2020-12-11 02:13:23,false,A1MTRZDRKNB9GV
3407,false,false,4,2,10.0,2020-12-11 02:11:27,2020-12-11 02:14:22,false,A1MTRZDRKNB9GV
3408,true,true,5,76,20.0,2020-12-11 02:11:27,2020-12-11 02:15:31,true,A1MTRZDRKNB9GV
3409,true,true,6,95,2.0,2020-12-11 02:11:27,2020-12-11 02:16:54,true,A1MTRZDRKNB9GV
3410,true,true,0,67,3.0,2020-12-11 02:16:44,2020-12-11 02:17:36,true,ARXQ907GWYAV5
3411,true,true,1,75,1.0,2020-12-11 02:16:44,2020-12-11 02:17:55,true,ARXQ907GWYAV5
3412,true,true,7,97,4.0,2020-12-11 02:17:06,2020-12-11 02:18:05,true,A1MTRZDRKNB9GV
3413,false,true,2,55,11.0,2020-12-11 02:18:10,2020-12-11 02:18:30,true,ARXQ907GWYAV5
3414,true,true,3,35,12.0,2020-12-11 02:18:10,2020-12-11 02:18:57,true,ARXQ907GWYAV5
3415,true,false,0,100,9.0,2020-12-11 02:18:08,2020-12-11 02:19:00,true,A3MXI2O3JZ0TZH
3416,false,,0,7,8.0,2020-12-11 02:18:06,2020-12-11 02:19:08,,A1SG8SYLTU11I
3417,false,false,8,2,11.0,2020-12-11 02:17:06,2020-12-11 02:19:14,false,A1MTRZDRKNB9GV
3418,true,false,4,82,22.0,2020-12-11 02:18:10,2020-12-11 02:19:15,true,ARXQ907GWYAV5
3419,true,true,1,97,12.0,2020-12-11 02:18:08,2020-12-11 02:19:20,true,A3MXI2O3JZ0TZH
3420,false,,1,38,25.0,2020-12-11 02:18:06,2020-12-11 02:19:37,,A1SG8SYLTU11I
3421,true,true,5,22,6.0,2020-12-11 02:18:10,2020-12-11 02:19:44,true,ARXQ907GWYAV5
3422,true,true,9,99,15.0,2020-12-11 02:17:06,2020-12-11 02:19:52,true,A1MTRZDRKNB9GV
3423,true,true,2,98,17.0,2020-12-11 02:19:37,2020-12-11 02:19:59,true,A3MXI2O3JZ0TZH
3424,true,true,3,99,5.0,2020-12-11 02:19:37,2020-12-11 02:20:10,true,A3MXI2O3JZ0TZH
3425,true,true,4,98,27.0,2020-12-11 02:19:37,2020-12-11 02:20:21,true,A3MXI2O3JZ0TZH
3426,true,true,10,96,9.0,2020-12-11 02:17:06,2020-12-11 02:20:22,true,A1MTRZDRKNB9GV
3427,false,,2,63,20.0,2020-12-11 02:19:45,2020-12-11 02:20:24,,A1SG8SYLTU11I
3428,true,true,6,70,2.0,2020-12-11 02:18:10,2020-12-11 02:20:26,true,ARXQ907GWYAV5
3429,true,true,5,99,3.0,2020-12-11 02:19:37,2020-12-11 02:20:31,true,A3MXI2O3JZ0TZH
3430,true,true,6,99,19.0,2020-12-11 02:19:37,2020-12-11 02:20:38,true,A3MXI2O3JZ0TZH
3431,false,,3,0,2.0,2020-12-11 02:19:45,2020-12-11 02:20:42,,A1SG8SYLTU11I
3432,false,,4,0,10.0,2020-12-11 02:19:45,2020-12-11 02:20:56,,A1SG8SYLTU11I
3433,true,true,6,50,2.0,2020-12-11 02:20:45,2020-12-11 02:20:59,true,ARXQ907GWYAV5
3434,false,false,11,2,19.0,2020-12-11 02:20:33,2020-12-11 02:21:22,false,A1MTRZDRKNB9GV
3435,true,true,7,63,10.0,2020-12-11 02:21:18,2020-12-11 02:21:33,true,ARXQ907GWYAV5
3436,false,,5,26,24.0,2020-12-11 02:19:45,2020-12-11 02:21:47,,A1SG8SYLTU11I
3437,true,true,8,53,31.0,2020-12-11 02:21:18,2020-12-11 02:21:58,true,ARXQ907GWYAV5
3438,true,,6,81,11.0,2020-12-11 02:19:45,2020-12-11 02:22:02,,A1SG8SYLTU11I
3439,true,true,12,79,12.0,2020-12-11 02:20:33,2020-12-11 02:22:11,true,A1MTRZDRKNB9GV
3440,false,,7,29,28.0,2020-12-11 02:22:08,2020-12-11 02:22:36,,A1SG8SYLTU11I
3441,false,true,9,72,28.0,2020-12-11 02:21:18,2020-12-11 02:22:50,true,ARXQ907GWYAV5
3442,false,,8,36,19.0,2020-12-11 02:22:08,2020-12-11 02:23:05,,A1SG8SYLTU11I
3443,true,true,10,65,19.0,2020-12-11 02:21:18,2020-12-11 02:23:10,true,ARXQ907GWYAV5
3444,false,false,13,15,3.0,2020-12-11 02:20:33,2020-12-11 02:23:14,false,A1MTRZDRKNB9GV
3445,true,true,0,35,9.0,2020-12-11 02:23:09,2020-12-11 02:23:33,false,APMUZYFANYEZ3
3446,true,true,18,80,30.0,2020-12-11 02:10:29,2020-12-11 02:23:42,true,A2S23A49RFCDZ1
3447,false,,9,1,23.0,2020-12-11 02:22:08,2020-12-11 02:23:44,,A1SG8SYLTU11I
3448,false,false,1,67,31.0,2020-12-11 02:23:09,2020-12-11 02:23:51,false,APMUZYFANYEZ3
3449,true,true,19,95,9.0,2020-12-11 02:10:29,2020-12-11 02:24:05,true,A2S23A49RFCDZ1
3450,false,,10,66,27.0,2020-12-11 02:22:08,2020-12-11 02:24:05,,A1SG8SYLTU11I
3451,true,true,14,45,21.0,2020-12-11 02:20:33,2020-12-11 02:24:06,true,A1MTRZDRKNB9GV
3452,true,true,20,87,5.0,2020-12-11 02:10:29,2020-12-11 02:24:21,true,A2S23A49RFCDZ1
3453,true,true,2,30,22.0,2020-12-11 02:24:06,2020-12-11 02:24:25,false,APMUZYFANYEZ3
3454,true,true,21,95,28.0,2020-12-11 02:10:29,2020-12-11 02:24:35,true,A2S23A49RFCDZ1
3455,false,true,3,55,3.0,2020-12-11 02:24:06,2020-12-11 02:24:43,true,APMUZYFANYEZ3
3456,false,,11,8,15.0,2020-12-11 02:24:12,2020-12-11 02:24:52,,A1SG8SYLTU11I
3457,false,false,4,66,7.0,2020-12-11 02:24:06,2020-12-11 02:25:02,true,APMUZYFANYEZ3
3458,true,true,22,95,4.0,2020-12-11 02:24:54,2020-12-11 02:25:05,true,A2S23A49RFCDZ1
3459,true,true,15,99,29.0,2020-12-11 02:20:33,2020-12-11 02:25:11,true,A1MTRZDRKNB9GV
3460,false,,12,12,18.0,2020-12-11 02:24:12,2020-12-11 02:25:24,,A1SG8SYLTU11I
3461,false,,13,20,21.0,2020-12-11 02:24:12,2020-12-11 02:25:41,,A1SG8SYLTU11I
3462,false,,14,53,26.0,2020-12-11 02:24:12,2020-12-11 02:26:06,,A1SG8SYLTU11I
3463,false,,15,11,4.0,2020-12-11 02:24:12,2020-12-11 02:26:30,,A1SG8SYLTU11I
3464,true,true,16,42,28.0,2020-12-11 02:20:33,2020-12-11 02:26:52,true,A1MTRZDRKNB9GV
3465,false,,16,27,1.0,2020-12-11 02:24:12,2020-12-11 02:27:51,,A1SG8SYLTU11I
3466,false,false,17,31,17.0,2020-12-11 02:27:04,2020-12-11 02:28:00,false,A1MTRZDRKNB9GV
3467,false,,17,17,14.0,2020-12-11 02:27:57,2020-12-11 02:28:17,,A1SG8SYLTU11I
3468,false,true,5,35,30.0,2020-12-11 02:24:06,2020-12-11 02:28:25,true,APMUZYFANYEZ3
3469,false,,18,3,6.0,2020-12-11 02:27:57,2020-12-11 02:28:33,,A1SG8SYLTU11I
3470,false,false,18,0,5.0,2020-12-11 02:27:04,2020-12-11 02:28:48,false,A1MTRZDRKNB9GV
3471,true,,19,78,16.0,2020-12-11 02:27:57,2020-12-11 02:29:10,,A1SG8SYLTU11I
3472,false,,20,5,9.0,2020-12-11 02:27:57,2020-12-11 02:29:32,,A1SG8SYLTU11I
3473,false,,21,8,29.0,2020-12-11 02:27:57,2020-12-11 02:29:53,,A1SG8SYLTU11I
3474,false,false,19,9,14.0,2020-12-11 02:27:04,2020-12-11 02:30:08,false,A1MTRZDRKNB9GV
3475,false,,22,19,31.0,2020-12-11 02:29:58,2020-12-11 02:30:18,,A1SG8SYLTU11I
3476,false,,23,28,30.0,2020-12-11 02:29:58,2020-12-11 02:30:40,,A1SG8SYLTU11I
3477,false,,24,16,22.0,2020-12-11 02:29:58,2020-12-11 02:30:56,,A1SG8SYLTU11I
3478,true,true,20,82,8.0,2020-12-11 02:27:04,2020-12-11 02:31:02,true,A1MTRZDRKNB9GV
3479,true,,25,100,17.0,2020-12-11 02:29:58,2020-12-11 02:31:42,,A1SG8SYLTU11I
3480,false,false,21,2,23.0,2020-12-11 02:27:04,2020-12-11 02:31:54,false,A1MTRZDRKNB9GV
3481,false,,26,29,7.0,2020-12-11 02:29:58,2020-12-11 02:32:27,,A1SG8SYLTU11I
3482,false,,27,2,3.0,2020-12-11 02:29:58,2020-12-11 02:32:37,,A1SG8SYLTU11I
3483,true,true,22,98,24.0,2020-12-11 02:32:05,2020-12-11 02:32:47,true,A1MTRZDRKNB9GV
3484,true,,28,84,13.0,2020-12-11 02:32:43,2020-12-11 02:32:55,,A1SG8SYLTU11I
3485,false,,29,14,5.0,2020-12-11 02:32:43,2020-12-11 02:33:06,,A1SG8SYLTU11I
3486,true,true,23,98,22.0,2020-12-11 02:32:05,2020-12-11 02:33:18,true,A1MTRZDRKNB9GV
3487,true,true,24,100,13.0,2020-12-11 02:32:05,2020-12-11 02:33:48,true,A1MTRZDRKNB9GV
3488,false,,30,60,12.0,2020-12-11 02:32:43,2020-12-11 02:33:55,,A1SG8SYLTU11I
3489,true,true,25,99,30.0,2020-12-11 02:32:05,2020-12-11 02:34:33,true,A1MTRZDRKNB9GV
3490,true,true,26,97,31.0,2020-12-11 02:32:05,2020-12-11 02:35:21,true,A1MTRZDRKNB9GV
3491,true,true,27,99,18.0,2020-12-11 02:32:05,2020-12-11 02:36:06,true,A1MTRZDRKNB9GV
3492,true,true,28,37,27.0,2020-12-11 02:36:17,2020-12-11 02:37:10,true,A1MTRZDRKNB9GV
3493,true,true,29,98,1.0,2020-12-11 02:36:17,2020-12-11 02:37:59,true,A1MTRZDRKNB9GV
3494,true,true,30,98,7.0,2020-12-11 02:36:17,2020-12-11 02:41:24,true,A1MTRZDRKNB9GV
3495,false,false,0,79,2.0,2020-12-11 02:47:42,2020-12-11 02:48:47,false,A2VHKZCN5B9SR1
3496,false,true,1,58,1.0,2020-12-11 02:47:42,2020-12-11 02:50:28,true,A2VHKZCN5B9SR1
3497,true,true,2,84,25.0,2020-12-11 02:50:45,2020-12-11 02:51:47,true,A2VHKZCN5B9SR1
3498,false,true,3,29,7.0,2020-12-11 02:50:45,2020-12-11 02:53:20,false,A2VHKZCN5B9SR1
3499,false,true,4,56,24.0,2020-12-11 02:50:45,2020-12-11 02:55:19,true,A2VHKZCN5B9SR1
3500,true,false,5,42,18.0,2020-12-11 02:50:45,2020-12-11 02:56:22,false,A2VHKZCN5B9SR1
3501,false,true,6,45,12.0,2020-12-11 02:50:45,2020-12-11 02:57:33,true,A2VHKZCN5B9SR1
3502,false,true,7,71,11.0,2020-12-11 02:57:54,2020-12-11 02:58:23,true,A2VHKZCN5B9SR1
3503,true,true,8,88,22.0,2020-12-11 02:57:54,2020-12-11 02:58:53,true,A2VHKZCN5B9SR1
3504,true,false,9,73,20.0,2020-12-11 02:57:54,2020-12-11 02:59:19,false,A2VHKZCN5B9SR1
3505,true,true,10,58,21.0,2020-12-11 02:57:54,2020-12-11 02:59:52,true,A2VHKZCN5B9SR1
3506,true,true,11,85,28.0,2020-12-11 03:00:12,2020-12-11 03:00:40,true,A2VHKZCN5B9SR1
3507,true,false,12,34,10.0,2020-12-11 03:00:12,2020-12-11 03:01:30,true,A2VHKZCN5B9SR1
3508,true,true,13,27,5.0,2020-12-11 03:00:12,2020-12-11 03:02:06,false,A2VHKZCN5B9SR1
3509,true,true,14,90,13.0,2020-12-11 03:00:12,2020-12-11 03:02:38,true,A2VHKZCN5B9SR1
3510,false,false,15,73,6.0,2020-12-11 03:00:12,2020-12-11 03:03:26,true,A2VHKZCN5B9SR1
3511,true,true,16,76,27.0,2020-12-11 03:00:12,2020-12-11 03:04:01,true,A2VHKZCN5B9SR1
3512,true,false,17,65,31.0,2020-12-11 03:04:13,2020-12-11 03:05:29,true,A2VHKZCN5B9SR1
3513,true,false,18,18,8.0,2020-12-11 03:04:13,2020-12-11 03:05:49,false,A2VHKZCN5B9SR1
3514,false,false,19,40,9.0,2020-12-11 03:04:13,2020-12-11 03:06:06,false,A2VHKZCN5B9SR1
3515,false,true,20,51,4.0,2020-12-11 03:04:13,2020-12-11 03:06:54,true,A2VHKZCN5B9SR1
3516,true,true,21,84,17.0,2020-12-11 03:04:13,2020-12-11 03:07:22,true,A2VHKZCN5B9SR1
3517,false,true,22,59,14.0,2020-12-11 03:07:36,2020-12-11 03:08:01,false,A2VHKZCN5B9SR1
3518,true,true,23,73,19.0,2020-12-11 03:07:36,2020-12-11 03:08:28,true,A2VHKZCN5B9SR1
3519,true,false,24,28,26.0,2020-12-11 03:07:36,2020-12-11 03:09:23,true,A2VHKZCN5B9SR1
3520,false,true,25,84,23.0,2020-12-11 03:07:36,2020-12-11 03:10:02,true,A2VHKZCN5B9SR1
3521,true,true,26,78,30.0,2020-12-11 03:07:36,2020-12-11 03:10:47,true,A2VHKZCN5B9SR1
3522,true,false,27,79,29.0,2020-12-11 03:07:36,2020-12-11 03:11:51,true,A2VHKZCN5B9SR1
3523,true,false,28,63,16.0,2020-12-11 03:12:24,2020-12-11 03:12:39,true,A2VHKZCN5B9SR1
3524,true,false,29,48,15.0,2020-12-11 03:12:24,2020-12-11 03:13:08,true,A2VHKZCN5B9SR1
3525,false,true,30,36,3.0,2020-12-11 03:12:24,2020-12-11 03:14:00,true,A2VHKZCN5B9SR1
3526,true,true,6,28,19.0,2020-12-11 02:24:06,2020-12-11 03:53:54,false,APMUZYFANYEZ3
3527,true,true,7,29,12.0,2020-12-11 03:54:06,2020-12-11 03:54:30,false,APMUZYFANYEZ3
3528,true,true,0,80,20.0,2020-12-11 04:04:13,2020-12-11 04:04:31,true,A29R8JAUZ6VLM2
3529,true,true,1,82,6.0,2020-12-11 04:04:13,2020-12-11 04:04:44,true,A29R8JAUZ6VLM2
3530,true,true,2,77,26.0,2020-12-11 04:04:54,2020-12-11 04:05:15,true,A29R8JAUZ6VLM2
3531,true,true,3,74,18.0,2020-12-11 04:04:54,2020-12-11 04:05:37,true,A29R8JAUZ6VLM2
3532,true,true,4,76,1.0,2020-12-11 04:04:54,2020-12-11 04:05:55,true,A29R8JAUZ6VLM2
3533,true,true,5,88,31.0,2020-12-11 04:04:54,2020-12-11 04:06:17,true,A29R8JAUZ6VLM2
3534,true,true,6,85,2.0,2020-12-11 04:04:54,2020-12-11 04:06:31,true,A29R8JAUZ6VLM2
3535,true,true,7,86,21.0,2020-12-11 04:06:49,2020-12-11 04:08:33,true,A29R8JAUZ6VLM2
3536,true,true,8,82,3.0,2020-12-11 04:06:49,2020-12-11 04:08:48,true,A29R8JAUZ6VLM2
3537,true,true,9,83,19.0,2020-12-11 04:06:49,2020-12-11 04:09:02,true,A29R8JAUZ6VLM2
3538,true,true,10,86,14.0,2020-12-11 04:06:49,2020-12-11 04:09:15,true,A29R8JAUZ6VLM2
3539,true,true,0,44,10.0,2020-12-11 04:17:21,2020-12-11 04:17:44,true,A3H5L34VW64JNA
3540,true,true,1,53,27.0,2020-12-11 04:17:21,2020-12-11 04:17:56,true,A3H5L34VW64JNA
3541,false,,0,81,31.0,2020-12-11 04:42:41,2020-12-11 04:43:09,,A1DFIUXCX2GOTK
3542,true,,1,84,15.0,2020-12-11 04:42:41,2020-12-11 04:43:22,,A1DFIUXCX2GOTK
3543,true,,2,81,20.0,2020-12-11 04:43:36,2020-12-11 04:43:47,,A1DFIUXCX2GOTK
3544,false,,3,87,18.0,2020-12-11 04:43:36,2020-12-11 04:43:59,,A1DFIUXCX2GOTK
3545,true,,4,82,9.0,2020-12-11 04:43:36,2020-12-11 04:44:17,,A1DFIUXCX2GOTK
3546,true,,5,87,23.0,2020-12-11 04:43:36,2020-12-11 04:44:29,,A1DFIUXCX2GOTK
3547,false,,6,76,21.0,2020-12-11 04:43:36,2020-12-11 04:44:39,,A1DFIUXCX2GOTK
3548,true,,7,72,24.0,2020-12-11 04:44:59,2020-12-11 04:52:59,,A1DFIUXCX2GOTK
3549,true,,8,82,29.0,2020-12-11 04:57:37,2020-12-11 04:57:52,,A1DFIUXCX2GOTK
3550,true,,9,89,22.0,2020-12-11 04:57:37,2020-12-11 04:58:02,,A1DFIUXCX2GOTK
3551,true,,10,82,17.0,2020-12-11 04:57:37,2020-12-11 05:10:35,,A1DFIUXCX2GOTK
3552,true,,11,79,14.0,2020-12-11 05:10:54,2020-12-11 05:18:37,,A1DFIUXCX2GOTK
3553,false,,12,67,1.0,2020-12-11 05:10:54,2020-12-11 05:18:48,,A1DFIUXCX2GOTK
3554,true,,13,85,27.0,2020-12-11 05:10:54,2020-12-11 05:18:59,,A1DFIUXCX2GOTK
3555,true,,14,79,10.0,2020-12-11 05:10:54,2020-12-11 05:19:17,,A1DFIUXCX2GOTK
3556,false,,15,81,26.0,2020-12-11 05:10:54,2020-12-11 05:19:29,,A1DFIUXCX2GOTK
3557,true,,16,71,5.0,2020-12-11 05:10:54,2020-12-11 05:19:44,,A1DFIUXCX2GOTK
3558,true,,17,79,30.0,2020-12-11 05:20:00,2020-12-11 05:20:12,,A1DFIUXCX2GOTK
3559,false,,18,83,11.0,2020-12-11 05:20:00,2020-12-11 05:20:24,,A1DFIUXCX2GOTK
3560,false,,19,83,6.0,2020-12-11 05:20:00,2020-12-11 05:20:39,,A1DFIUXCX2GOTK
3561,false,,20,88,3.0,2020-12-11 05:20:00,2020-12-11 05:20:56,,A1DFIUXCX2GOTK
3562,true,,21,85,2.0,2020-12-11 05:20:00,2020-12-11 05:21:31,,A1DFIUXCX2GOTK
3563,true,,0,97,4.0,2020-12-11 05:21:54,2020-12-11 05:24:16,,A2WRTRJ53H9XIP
3564,false,,1,44,22.0,2020-12-11 05:21:54,2020-12-11 05:26:54,,A2WRTRJ53H9XIP
3565,true,,2,77,2.0,2020-12-11 05:27:14,2020-12-11 05:28:36,,A2WRTRJ53H9XIP
3566,false,,3,70,16.0,2020-12-11 05:27:14,2020-12-11 05:30:17,,A2WRTRJ53H9XIP
3567,false,,4,33,20.0,2020-12-11 05:27:14,2020-12-11 05:32:11,,A2WRTRJ53H9XIP
3568,true,,5,96,1.0,2020-12-11 05:27:14,2020-12-11 05:33:01,,A2WRTRJ53H9XIP
3569,true,,6,66,27.0,2020-12-11 05:27:14,2020-12-11 05:35:10,,A2WRTRJ53H9XIP
3570,false,,7,64,8.0,2020-12-11 05:35:33,2020-12-11 05:36:53,,A2WRTRJ53H9XIP
3571,false,,8,9,18.0,2020-12-11 05:35:33,2020-12-11 05:37:55,,A2WRTRJ53H9XIP
3572,true,,9,99,10.0,2020-12-11 05:35:33,2020-12-11 05:38:35,,A2WRTRJ53H9XIP
3573,false,,10,40,7.0,2020-12-11 05:35:33,2020-12-11 05:39:37,,A2WRTRJ53H9XIP
3574,true,,11,63,5.0,2020-12-11 05:40:27,2020-12-11 05:41:55,,A2WRTRJ53H9XIP
3575,false,,12,62,21.0,2020-12-11 05:40:27,2020-12-11 05:43:46,,A2WRTRJ53H9XIP
3576,false,,13,27,9.0,2020-12-11 05:40:27,2020-12-11 05:47:07,,A2WRTRJ53H9XIP
3577,true,,14,77,26.0,2020-12-11 05:40:27,2020-12-11 05:48:07,,A2WRTRJ53H9XIP
3578,true,,15,72,31.0,2020-12-11 05:40:27,2020-12-11 05:48:53,,A2WRTRJ53H9XIP
3579,true,,16,73,15.0,2020-12-11 05:40:27,2020-12-11 05:49:38,,A2WRTRJ53H9XIP
3580,false,,17,66,12.0,2020-12-11 05:50:25,2020-12-11 05:51:29,,A2WRTRJ53H9XIP
3581,false,,18,54,28.0,2020-12-11 05:50:25,2020-12-11 05:52:12,,A2WRTRJ53H9XIP
3582,false,,19,41,23.0,2020-12-11 05:50:25,2020-12-11 05:53:08,,A2WRTRJ53H9XIP
3583,true,,20,78,14.0,2020-12-11 05:50:25,2020-12-11 05:54:18,,A2WRTRJ53H9XIP
3584,false,,21,22,13.0,2020-12-11 05:50:25,2020-12-11 05:55:16,,A2WRTRJ53H9XIP
3585,true,,22,96,25.0,2020-12-11 05:55:34,2020-12-11 05:56:35,,A2WRTRJ53H9XIP
3586,false,,23,66,3.0,2020-12-11 05:55:34,2020-12-11 05:57:12,,A2WRTRJ53H9XIP
3587,true,,24,84,17.0,2020-12-11 05:55:34,2020-12-11 05:58:25,,A2WRTRJ53H9XIP
3588,false,,25,47,19.0,2020-12-11 05:55:34,2020-12-11 05:58:55,,A2WRTRJ53H9XIP
3589,true,,26,81,11.0,2020-12-11 05:55:34,2020-12-11 05:59:48,,A2WRTRJ53H9XIP
3590,true,,27,92,30.0,2020-12-11 05:55:34,2020-12-11 06:00:29,,A2WRTRJ53H9XIP
3591,false,,28,73,29.0,2020-12-11 06:00:51,2020-12-11 06:01:28,,A2WRTRJ53H9XIP
3592,true,,29,96,6.0,2020-12-11 06:00:51,2020-12-11 06:02:04,,A2WRTRJ53H9XIP
3593,false,,30,73,24.0,2020-12-11 06:00:51,2020-12-11 06:02:45,,A2WRTRJ53H9XIP
3594,false,false,0,95,24.0,2020-12-11 07:04:09,2020-12-11 07:06:50,false,APF8R7U9MO1EF
3595,false,false,1,59,27.0,2020-12-11 07:04:09,2020-12-11 07:07:58,false,APF8R7U9MO1EF
3596,false,false,2,51,23.0,2020-12-11 07:10:06,2020-12-11 07:11:11,false,APF8R7U9MO1EF
3597,false,false,3,49,13.0,2020-12-11 07:10:06,2020-12-11 07:12:03,false,APF8R7U9MO1EF
3598,false,false,4,58,15.0,2020-12-11 07:10:06,2020-12-11 07:12:52,false,APF8R7U9MO1EF
3599,false,false,5,56,9.0,2020-12-11 07:10:06,2020-12-11 07:13:43,false,APF8R7U9MO1EF
3600,false,false,6,48,12.0,2020-12-11 07:10:06,2020-12-11 07:14:31,false,APF8R7U9MO1EF
3601,true,true,0,55,6.0,2020-12-11 07:34:37,2020-12-11 07:35:28,true,A35LXYBKSHBZFG
3602,true,true,1,41,18.0,2020-12-11 07:34:37,2020-12-11 07:35:40,true,A35LXYBKSHBZFG
3603,true,true,2,42,27.0,2020-12-11 07:36:22,2020-12-11 07:36:59,true,A35LXYBKSHBZFG
3604,true,true,3,48,28.0,2020-12-11 07:36:22,2020-12-11 07:37:09,true,A35LXYBKSHBZFG
3605,true,true,4,37,21.0,2020-12-11 07:36:22,2020-12-11 07:37:18,true,A35LXYBKSHBZFG
3606,true,true,5,39,30.0,2020-12-11 07:36:22,2020-12-11 07:37:29,true,A35LXYBKSHBZFG
3607,true,true,6,48,5.0,2020-12-11 07:36:22,2020-12-11 07:37:40,true,A35LXYBKSHBZFG
3608,true,true,7,51,20.0,2020-12-11 07:38:32,2020-12-11 07:38:47,true,A35LXYBKSHBZFG
3609,true,true,8,57,11.0,2020-12-11 07:38:32,2020-12-11 07:38:57,true,A35LXYBKSHBZFG
3610,true,true,9,62,13.0,2020-12-11 07:38:32,2020-12-11 07:39:08,true,A35LXYBKSHBZFG
3611,true,true,10,53,8.0,2020-12-11 07:38:32,2020-12-11 07:39:17,true,A35LXYBKSHBZFG
3612,true,true,11,64,17.0,2020-12-11 07:39:34,2020-12-11 07:39:42,true,A35LXYBKSHBZFG
3613,true,true,12,51,26.0,2020-12-11 07:39:34,2020-12-11 07:39:50,true,A35LXYBKSHBZFG
3614,true,true,13,81,24.0,2020-12-11 07:39:34,2020-12-11 07:39:59,true,A35LXYBKSHBZFG
3615,true,true,14,58,31.0,2020-12-11 07:39:34,2020-12-11 07:40:08,true,A35LXYBKSHBZFG
3616,true,true,15,40,7.0,2020-12-11 07:39:34,2020-12-11 07:40:21,true,A35LXYBKSHBZFG
3617,true,true,16,41,25.0,2020-12-11 07:39:34,2020-12-11 07:40:33,true,A35LXYBKSHBZFG
3618,false,false,7,81,18.0,2020-12-11 07:40:24,2020-12-11 07:41:04,false,APF8R7U9MO1EF
3619,true,true,17,58,15.0,2020-12-11 07:40:57,2020-12-11 07:41:06,true,A35LXYBKSHBZFG
3620,true,true,18,49,23.0,2020-12-11 07:40:57,2020-12-11 07:41:21,true,A35LXYBKSHBZFG
3621,false,false,8,85,17.0,2020-12-11 07:40:24,2020-12-11 07:41:34,false,APF8R7U9MO1EF
3622,true,true,19,41,29.0,2020-12-11 07:40:57,2020-12-11 07:41:34,true,A35LXYBKSHBZFG
3623,true,true,20,42,10.0,2020-12-11 07:40:57,2020-12-11 07:41:46,true,A35LXYBKSHBZFG
3624,true,true,21,47,12.0,2020-12-11 07:40:57,2020-12-11 07:41:56,true,A35LXYBKSHBZFG
3625,false,false,9,86,10.0,2020-12-11 07:40:24,2020-12-11 07:41:59,false,APF8R7U9MO1EF
3626,false,false,10,88,28.0,2020-12-11 07:40:24,2020-12-11 07:42:18,false,APF8R7U9MO1EF
3627,false,false,11,81,6.0,2020-12-11 07:45:22,2020-12-11 07:45:53,false,APF8R7U9MO1EF
3628,false,false,12,83,19.0,2020-12-11 07:45:22,2020-12-11 07:46:22,false,APF8R7U9MO1EF
3629,false,false,13,68,11.0,2020-12-11 07:45:22,2020-12-11 07:46:55,false,APF8R7U9MO1EF
3630,false,false,14,76,22.0,2020-12-11 07:45:22,2020-12-11 07:47:23,false,APF8R7U9MO1EF
3631,false,false,15,83,31.0,2020-12-11 07:45:22,2020-12-11 07:47:46,false,APF8R7U9MO1EF
3632,false,false,16,90,14.0,2020-12-11 07:45:22,2020-12-11 07:48:05,false,APF8R7U9MO1EF
3633,false,false,17,63,16.0,2020-12-11 07:49:49,2020-12-11 07:50:21,false,APF8R7U9MO1EF
3634,false,false,18,38,30.0,2020-12-11 07:49:49,2020-12-11 07:50:45,false,APF8R7U9MO1EF
3635,false,false,19,50,3.0,2020-12-11 07:49:49,2020-12-11 07:51:03,false,APF8R7U9MO1EF
